,time_stamp,text,sentence,num_sentence,average_sentence_length,tokens,count_tokens
5809,2018-03-18,"Tykkäsin @MENTION-videosta  @LINK  Matt Damon Attacked By #MeToo Harpies For Giving A Reality Check (""Its Gone Too","['Tykkäsin @MENTION-videosta  @LINK\xa0 Matt Damon Attacked By #MeToo Harpies For Giving A Reality Check (""Its Gone Too']",1,17,"['Tykkäsin', '@MENTION-videosta', '@LINK', 'Matt', 'Damon', 'Attacked', 'By', 'MeToo', 'Harpies', 'For', 'Giving', 'A', 'Reality', 'Check', 'Its', 'Gone', 'Too']",17
5810,2018-03-18,"@MENTION « Le silence sur l’exploitation sexuelle à Telford révèle l’hypocrisie au cœur du mouvement #MeToo », accuse Joanna Williams  @LINK … via @MENTION","['@MENTION «\xa0Le silence sur l’exploitation sexuelle à Telford révèle l’hypocrisie au cœur du mouvement #MeToo\xa0», accuse Joanna Williams  @LINK\xa0… via @MENTION']",1,23,"['@MENTION', 'Le', 'silence', 'sur', 'l', 'exploitation', 'sexuelle', 'à', 'Telford', 'révèle', 'l', 'hypocrisie', 'au', 'cœur', 'du', 'mouvement', 'MeToo', 'accuse', 'Joanna', 'Williams', '@LINK', 'via', '@MENTION']",23
5811,2018-03-18,"Stor intervju med Lena Andersson i HS om #metoo som hon anser ha farliga drag. Att döma ut hela rörelsen för att den missbrukas av nån är fel. Men poängen att en massrörelse blir skrämmande i det ögonblick individer slutar tänka själv, stöder jag.  @LINK …","['Stor intervju med Lena Andersson i HS om #metoo som hon anser ha farliga drag.', 'Att döma ut hela rörelsen för att den missbrukas av nån är fel.', 'Men poängen att en massrörelse blir skrämmande i det ögonblick individer slutar tänka själv, stöder jag.', '@LINK\xa0…']",4,12,"['Stor', 'intervju', 'med', 'Lena', 'Andersson', 'i', 'HS', 'om', 'metoo', 'som', 'hon', 'anser', 'ha', 'farliga', 'drag', 'Att', 'döma', 'ut', 'hela', 'rörelsen', 'för', 'att', 'den', 'missbrukas', 'av', 'nån', 'är', 'fel', 'Men', 'poängen', 'att', 'en', 'massrörelse', 'blir', 'skrämmande', 'i', 'det', 'ögonblick', 'individer', 'slutar', 'tänka', 'själv', 'stöder', 'jag', '@LINK']",45
5812,2018-03-18,"Da #MeTOO alle ONG: lo scandalo delle molestie sessuali ha coinvolto anche il mondo del volontariato, ne parliamo tra poco h10  @MENTION @MENTION","['Da #MeTOO alle ONG: lo scandalo delle molestie sessuali ha coinvolto anche il mondo del volontariato, ne parliamo tra poco h10  @MENTION @MENTION']",1,23,"['Da', 'MeTOO', 'alle', 'ONG', 'lo', 'scandalo', 'delle', 'molestie', 'sessuali', 'ha', 'coinvolto', 'anche', 'il', 'mondo', 'del', 'volontariato', 'ne', 'parliamo', 'tra', 'poco', 'h10', '@MENTION', '@MENTION']",23
5813,2018-03-18,Snow and Lawn Millionaire Mastery is out!  @LINK … #wordpress #metoo,"['Snow and Lawn Millionaire Mastery is out!', '@LINK\xa0… #wordpress #metoo']",2,5,"['Snow', 'and', 'Lawn', 'Millionaire', 'Mastery', 'is', 'out', '@LINK', 'wordpress', 'metoo']",10
5814,2018-03-18,The latest The Blonde Ambition Daily!  @LINK … #metoo #scandal,"['The latest The Blonde Ambition Daily!', '@LINK\xa0… #metoo #scandal']",2,5,"['The', 'latest', 'The', 'Blonde', 'Ambition', 'Daily', '@LINK', 'metoo', 'scandal']",9
5815,2018-03-18,Hollywood condemns Terry Gilliam for #MeToo comments  @LINK ,['Hollywood condemns Terry Gilliam for #MeToo comments  @LINK'],1,8,"['Hollywood', 'condemns', 'Terry', 'Gilliam', 'for', 'MeToo', 'comments', '@LINK']",8
5816,2018-03-18,When family isn’t even there to help you out when most needed who is ? #metoo #whywomentdontspeakout #TimesUp pic.twitter.com/sZda5lqEuC,"['When family isn’t even there to help you out when most needed who is ?', '#metoo #whywomentdontspeakout #TimesUp pic.twitter.com/sZda5lqEuC']",2,11,"['When', 'family', 'isn', 't', 'even', 'there', 'to', 'help', 'you', 'out', 'when', 'most', 'needed', 'who', 'is', 'metoo', 'whywomentdontspeakout', 'TimesUp', 'pic', 'twitter', 'com', 'sZda5lqEuC']",22
5817,2018-03-18,@MENTION @MENTION @MENTION @MENTION Watergate didn't expand. The Clinton Whitewater case did expand though. Into Slick Willie's #metoo moment with a young intern.,"[""@MENTION @MENTION @MENTION @MENTION Watergate didn't expand."", 'The Clinton Whitewater case did expand though.', ""Into Slick Willie's #metoo moment with a young intern.""]",3,9,"['@MENTION', '@MENTION', '@MENTION', '@MENTION', 'Watergate', 'didn', 't', 'expand', 'The', 'Clinton', 'Whitewater', 'case', 'did', 'expand', 'though', 'Into', 'Slick', 'Willie', 's', 'metoo', 'moment', 'with', 'a', 'young', 'intern']",25
5818,2018-03-18, PLEASE RETWEET & IT'S CRUCIAL AND IMPORTANT FOR THE FUTURE OF OUR PLANET. THANK YOU EVERYONE #Russia #nuclear #Politics #RussianElection #corrupt #corruption #VotingRights #Respect #HumanRights #Peace #LGBT #feminism #MeToo #ecology #Liberty #equity #racialequity @LINK …,"["" PLEASE RETWEET & IT'S CRUCIAL AND IMPORTANT FOR THE FUTURE OF OUR PLANET."", 'THANK YOU EVERYONE #Russia #nuclear #Politics #RussianElection #corrupt #corruption #VotingRights #Respect #HumanRights #Peace #LGBT #feminism #MeToo #ecology #Liberty #equity #racialequity @LINK\xa0…']",2,17,"['PLEASE', 'RETWEET', 'IT', 'S', 'CRUCIAL', 'AND', 'IMPORTANT', 'FOR', 'THE', 'FUTURE', 'OF', 'OUR', 'PLANET', 'THANK', 'YOU', 'EVERYONE', 'Russia', 'nuclear', 'Politics', 'RussianElection', 'corrupt', 'corruption', 'VotingRights', 'Respect', 'HumanRights', 'Peace', 'LGBT', 'feminism', 'MeToo', 'ecology', 'Liberty', 'equity', 'racialequity', '@LINK']",34
5819,2018-03-18,"@MENTION @MENTION @MENTION @MENTION @MENTION Ymmärrykseni Ruotsin #metoo-keskustelusta tai Suomen vastaavasta ei lisääntynyt mitenkään, eikä sen paremmin tieto haastateltavan taiteestakaan.","['@MENTION @MENTION @MENTION @MENTION @MENTION Ymmärrykseni Ruotsin #metoo-keskustelusta tai Suomen vastaavasta ei lisääntynyt mitenkään, eikä sen paremmin tieto haastateltavan taiteestakaan.']",1,21,"['@MENTION', '@MENTION', '@MENTION', '@MENTION', '@MENTION', 'Ymmärrykseni', 'Ruotsin', 'metoo', 'keskustelusta', 'tai', 'Suomen', 'vastaavasta', 'ei', 'lisääntynyt', 'mitenkään', 'eikä', 'sen', 'paremmin', 'tieto', 'haastateltavan', 'taiteestakaan']",21
5820,2018-03-18,"Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady Gaga  @LINK … pic.twitter.com/PEXKbVRzXc","[""Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady\xa0Gaga  @LINK\xa0… pic.twitter.com/PEXKbVRzXc""]",1,17,"['Barbra', 'Streisand', 'Talks', 'MeToo', 'A', 'Star', 'Is', 'Born', 'Remake', 'With', 'Lady', 'Gaga', '@LINK', 'pic', 'twitter', 'com', 'PEXKbVRzXc']",17
5821,2018-03-18,Probes continue on high profile South Koreans embroiled in #MeToo scandals  @LINK ,['Probes continue on high profile South Koreans embroiled in #MeToo scandals  @LINK'],1,12,"['Probes', 'continue', 'on', 'high', 'profile', 'South', 'Koreans', 'embroiled', 'in', 'MeToo', 'scandals', '@LINK']",12
5822,2018-03-18,こんなタグが出来てるとは。#MeToo とか #Timeisup といった海外からの流れだけじゃなくて #ツイッターでウィメンズマーチ みたいな日本のタグもあったのか。,['こんなタグが出来てるとは。#MeToo とか #Timeisup といった海外からの流れだけじゃなくて #ツイッターでウィメンズマーチ みたいな日本のタグもあったのか。'],1,7,"['こんなタグが出来てるとは', 'MeToo', 'とか', 'Timeisup', 'といった海外からの流れだけじゃなくて', 'ツイッターでウィメンズマーチ', 'みたいな日本のタグもあったのか']",7
5823,2018-03-18,#MeToo #metooBiH zajedno smo jace @LINK …,['#MeToo #metooBiH zajedno smo jace @LINK\xa0…'],1,6,"['MeToo', 'metooBiH', 'zajedno', 'smo', 'jace', '@LINK']",6
5824,2018-03-18,@MENTION RT @MENTION THE BEST-KEPT SECRET IS THE ONE EVERYBODY KNOWS BUT NOBODY TALKS ABOUT.  Read the blog by bestselling author Bruce Rubenstein and get a FREE short story about you-know-what.  @LINK   pic.twitter.com/SkPkmkP9Vp #metoo,"['@MENTION RT @MENTION THE BEST-KEPT SECRET IS THE ONE EVERYBODY KNOWS BUT NOBODY TALKS ABOUT.', 'Read the blog by bestselling author Bruce Rubenstein and get a FREE short story about you-know-what.', '@LINK\xa0  pic.twitter.com/SkPkmkP9Vp #metoo']",3,14,"['@MENTION', 'RT', '@MENTION', 'THE', 'BEST', 'KEPT', 'SECRET', 'IS', 'THE', 'ONE', 'EVERYBODY', 'KNOWS', 'BUT', 'NOBODY', 'TALKS', 'ABOUT', 'Read', 'the', 'blog', 'by', 'bestselling', 'author', 'Bruce', 'Rubenstein', 'and', 'get', 'a', 'FREE', 'short', 'story', 'about', 'you', 'know', 'what', '@LINK', 'pic', 'twitter', 'com', 'SkPkmkP9Vp', 'metoo']",40
5825,2018-03-18,GESELLI ! #groenlinks #Linksnederland #zelfhaters #D66 #GroenLinks #Rutte3 #LinksNederland #Ollongren #iran #wegermee #PVV #FVD @MENTION #UN #soros #hypocriet #milieuvreters #mensenpesters#freedom #Metoo #womenslib #emancipatie #stofdoek #dwdd #pauw #NOS #Volkskrant #GR2018 pic.twitter.com/xzlXHaR7IZ,"['GESELLI !', '#groenlinks #Linksnederland #zelfhaters #D66 #GroenLinks #Rutte3 #LinksNederland #Ollongren #iran #wegermee #PVV #FVD @MENTION #UN #soros #hypocriet #milieuvreters #mensenpesters#freedom #Metoo #womenslib #emancipatie #stofdoek #dwdd #pauw #NOS #Volkskrant #GR2018 pic.twitter.com/xzlXHaR7IZ']",2,17,"['GESELLI', 'groenlinks', 'Linksnederland', 'zelfhaters', 'D66', 'GroenLinks', 'Rutte3', 'LinksNederland', 'Ollongren', 'iran', 'wegermee', 'PVV', 'FVD', '@MENTION', 'UN', 'soros', 'hypocriet', 'milieuvreters', 'mensenpesters', 'freedom', 'Metoo', 'womenslib', 'emancipatie', 'stofdoek', 'dwdd', 'pauw', 'NOS', 'Volkskrant', 'GR2018', 'pic', 'twitter', 'com', 'xzlXHaR7IZ']",33
5826,2018-03-18,ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK …,['ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK\xa0…'],1,9,"['ついに自殺者も', '韓国芸能界', 'MeToo', '運動', '盛り上がりの裏にある', '性上納', 'セクハラ', 'の横行', '@LINK']",9
5827,2018-03-18,ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK …,['ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK\xa0…'],1,9,"['ついに自殺者も', '韓国芸能界', 'MeToo', '運動', '盛り上がりの裏にある', '性上納', 'セクハラ', 'の横行', '@LINK']",9
5828,2018-03-18,ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK …,['ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK\xa0…'],1,9,"['ついに自殺者も', '韓国芸能界', 'MeToo', '運動', '盛り上がりの裏にある', '性上納', 'セクハラ', 'の横行', '@LINK']",9
5829,2018-03-18,ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK …,['ついに自殺者も……韓国芸能界“#MeToo”運動、盛り上がりの裏にある「性上納」「セクハラ」の横行  @LINK\xa0…'],1,9,"['ついに自殺者も', '韓国芸能界', 'MeToo', '運動', '盛り上がりの裏にある', '性上納', 'セクハラ', 'の横行', '@LINK']",9
5830,2018-03-18,@MENTION Narrowing it down to minority of #Pakistani men.Their nationality is of no significance to the heinous crimes they continue to commit.But their nationality is relevant to crimes the authorities commit for political ideology; covering up and appeasing #rape.#MeToo#TIMESUP,['@MENTION Narrowing it down to minority of #Pakistani men.Their nationality is of no significance to the heinous crimes they continue to commit.But their nationality is relevant to crimes the authorities commit for political ideology; covering up and appeasing #rape.#MeToo#TIMESUP'],1,43,"['@MENTION', 'Narrowing', 'it', 'down', 'to', 'minority', 'of', 'Pakistani', 'men', 'Their', 'nationality', 'is', 'of', 'no', 'significance', 'to', 'the', 'heinous', 'crimes', 'they', 'continue', 'to', 'commit', 'But', 'their', 'nationality', 'is', 'relevant', 'to', 'crimes', 'the', 'authorities', 'commit', 'for', 'political', 'ideology', 'covering', 'up', 'and', 'appeasing', 'rape', 'MeToo', 'TIMESUP']",43
5831,2018-03-18,The latest Alex Daily!  @LINK … #metoo,"['The latest Alex Daily!', '@LINK\xa0… #metoo']",2,3,"['The', 'latest', 'Alex', 'Daily', '@LINK', 'metoo']",6
5832,2018-03-18,Rybolovlev SPOKESMAN Brian Cattell=Breitbart author-Bow Group-CLP Strategies. =Breitbart-Bannon-Mercer-Elections-Oligarch-Trump!!#TrumpRussia #TrumpColluded #NeverAgain #Charlottesville #BlackLivesMatter #WomensMarch #MeToo #TheResistance @LINK …,"['Rybolovlev SPOKESMAN Brian Cattell=Breitbart author-Bow Group-CLP Strategies.', '=Breitbart-Bannon-Mercer-Elections-Oligarch-Trump!', '!#TrumpRussia #TrumpColluded #NeverAgain #Charlottesville #BlackLivesMatter #WomensMarch #MeToo #TheResistance @LINK\xa0…']",3,9,"['Rybolovlev', 'SPOKESMAN', 'Brian', 'Cattell', 'Breitbart', 'author', 'Bow', 'Group', 'CLP', 'Strategies', 'Breitbart', 'Bannon', 'Mercer', 'Elections', 'Oligarch', 'Trump', 'TrumpRussia', 'TrumpColluded', 'NeverAgain', 'Charlottesville', 'BlackLivesMatter', 'WomensMarch', 'MeToo', 'TheResistance', '@LINK']",25
5833,2018-03-18,Ellen Barkin Says “Never Get Into An Elevator Alone With Terry Gilliam” After His Criticism Of #MeToo Movement -  @LINK  - #HollywoodNews - Animal Kingdom star Ellen Barkin took to Twitter today in the wake of Terry Gilliam’s comments on the #M ... Nasik News pic.twitter.com/XfNPtXFQiq,['Ellen Barkin Says “Never Get Into An Elevator Alone With Terry Gilliam” After His Criticism Of #MeToo Movement -  @LINK\xa0 - #HollywoodNews - Animal Kingdom\xa0star Ellen Barkin took to Twitter today in the wake of Terry Gilliam’s comments on the #M ... Nasik News pic.twitter.com/XfNPtXFQiq'],1,46,"['Ellen', 'Barkin', 'Says', 'Never', 'Get', 'Into', 'An', 'Elevator', 'Alone', 'With', 'Terry', 'Gilliam', 'After', 'His', 'Criticism', 'Of', 'MeToo', 'Movement', '@LINK', 'HollywoodNews', 'Animal', 'Kingdom', 'star', 'Ellen', 'Barkin', 'took', 'to', 'Twitter', 'today', 'in', 'the', 'wake', 'of', 'Terry', 'Gilliam', 's', 'comments', 'on', 'the', 'M', 'Nasik', 'News', 'pic', 'twitter', 'com', 'XfNPtXFQiq']",46
5834,2018-03-18,C'est fini #metoo? Maintenant c'est #WakandaForever ?,"[""C'est fini #metoo?"", ""Maintenant c'est #WakandaForever ?""]",2,4,"['C', 'est', 'fini', 'metoo', 'Maintenant', 'c', 'est', 'WakandaForever']",8
5835,2018-03-18,The latest Sanity Inspector's World!  @LINK … #metoo #snl,"[""The latest Sanity Inspector's World!"", '@LINK\xa0… #metoo #snl']",2,5,"['The', 'latest', 'Sanity', 'Inspector', 's', 'World', '@LINK', 'metoo', 'snl']",9
5836,2018-03-18,"Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady Gaga  @LINK ","[""Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady Gaga  @LINK""]",1,13,"['Barbra', 'Streisand', 'Talks', 'MeToo', 'A', 'Star', 'Is', 'Born', 'Remake', 'With', 'Lady', 'Gaga', '@LINK']",13
5837,2018-03-18,どうしてなんだろうか。言う通りにしなきゃ仕事してやらないぞと言われて、何度も何度も性的暴行・脅迫・ストーカー行為の被害を受けた。公務員時代に、相手も公務員。男性ばかりの職場はなにもしてくれなかった。私の八方美人がいけないんだと言われる始末。#MeToo @LINK …,['どうしてなんだろうか。言う通りにしなきゃ仕事してやらないぞと言われて、何度も何度も性的暴行・脅迫・ストーカー行為の被害を受けた。公務員時代に、相手も公務員。男性ばかりの職場はなにもしてくれなかった。私の八方美人がいけないんだと言われる始末。#MeToo @LINK\xa0…'],1,11,"['どうしてなんだろうか', '言う通りにしなきゃ仕事してやらないぞと言われて', '何度も何度も性的暴行', '脅迫', 'ストーカー行為の被害を受けた', '公務員時代に', '相手も公務員', '男性ばかりの職場はなにもしてくれなかった', '私の八方美人がいけないんだと言われる始末', 'MeToo', '@LINK']",11
5838,2018-03-18,The latest ZA Business News!  @LINK … #metoo #ai,"['The latest ZA Business News!', '@LINK\xa0… #metoo #ai']",2,4,"['The', 'latest', 'ZA', 'Business', 'News', '@LINK', 'metoo', 'ai']",8
5839,2018-03-18,"Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady Gaga  @LINK   @LINK  pic.twitter.com/uQ7dBJYdl0","[""Barbra Streisand Talks #MeToo, 'A Star Is Born' Remake With Lady Gaga  @LINK\xa0  @LINK\xa0 pic.twitter.com/uQ7dBJYdl0""]",1,18,"['Barbra', 'Streisand', 'Talks', 'MeToo', 'A', 'Star', 'Is', 'Born', 'Remake', 'With', 'Lady', 'Gaga', '@LINK', '@LINK', 'pic', 'twitter', 'com', 'uQ7dBJYdl0']",18
5840,2018-03-18,De Me Too campange is degenererend voor de maatschappij en de stabiliteit tussen de verhoudingen van de beide seksen. #MeToo #denberre pic.twitter.com/dKzgjVtZCX,"['De Me Too campange is degenererend voor de maatschappij en de stabiliteit tussen de verhoudingen van de beide seksen.', '#MeToo #denberre pic.twitter.com/dKzgjVtZCX']",2,13,"['De', 'Me', 'Too', 'campange', 'is', 'degenererend', 'voor', 'de', 'maatschappij', 'en', 'de', 'stabiliteit', 'tussen', 'de', 'verhoudingen', 'van', 'de', 'beide', 'seksen', 'MeToo', 'denberre', 'pic', 'twitter', 'com', 'dKzgjVtZCX']",25
5841,2018-03-18,@MENTION feel free to elaborate and post? Maybe sounds better.....Shriving #MeToo wench spar=Gavin Christopher Newsome  @LINK …,"['@MENTION feel free to elaborate and post?', 'Maybe sounds better.....Shriving #MeToo wench spar=Gavin Christopher Newsome  @LINK\xa0…']",2,9,"['@MENTION', 'feel', 'free', 'to', 'elaborate', 'and', 'post', 'Maybe', 'sounds', 'better', 'Shriving', 'MeToo', 'wench', 'spar', 'Gavin', 'Christopher', 'Newsome', '@LINK']",18
5842,2018-03-18,#metoo  @LINK …,['#metoo  @LINK\xa0…'],1,2,"['metoo', '@LINK']",2
5843,2018-03-18,#metoo #vrouwonvriendelijk op zijn minst #seksistisch maar het was al van de #JOVD #WNLhet is gewoon #VVD beleidZoals ze #frauders tot ere-lid maken en inzetten voor de campagne #Teeven #Bonnetjesaffaire pic.twitter.com/BAggyqcVVy,['#metoo #vrouwonvriendelijk op zijn minst #seksistisch maar het was al van de #JOVD #WNLhet is gewoon #VVD beleidZoals ze #frauders tot ere-lid maken en inzetten voor de campagne #Teeven #Bonnetjesaffaire pic.twitter.com/BAggyqcVVy'],1,35,"['metoo', 'vrouwonvriendelijk', 'op', 'zijn', 'minst', 'seksistisch', 'maar', 'het', 'was', 'al', 'van', 'de', 'JOVD', 'WNLhet', 'is', 'gewoon', 'VVD', 'beleidZoals', 'ze', 'frauders', 'tot', 'ere', 'lid', 'maken', 'en', 'inzetten', 'voor', 'de', 'campagne', 'Teeven', 'Bonnetjesaffaire', 'pic', 'twitter', 'com', 'BAggyqcVVy']",35
